"","Country","Product","Month","Quantity"
"1589","United Kingdom","BriteBite Toothbrush","Dec2004",1713
"1590","United Kingdom","Calming Creme Relaxant Bath","Dec2004",566
"1591","United Kingdom","CalmingClean Bath Time Wash","Dec2004",1020
"1592","United Kingdom","CalmingClean Diaper Rash Cream","Dec2004",1731
"1593","United Kingdom","CalmingClean Dog Brush","Dec2004",681
"1594","United Kingdom","CleanSkin Acne Treatment","Dec2004",1492
"1595","United Kingdom","CleanSlate Disinfectant Spray","Dec2004",796
"1596","United Kingdom","CleanSlate Feminine Deodorant","Dec2004",1886
"1597","United Kingdom","CleanSlate Mouthwash","Dec2004",1739
"1598","United Kingdom","CleanSlate Stain Remover","Dec2004",1920
"1599","United Kingdom","CleanSmile Floss Picks","Dec2004",802
"1600","United Kingdom","DailyDazzle Toothpaste","Dec2004",521
"1601","United Kingdom","DelicateDew Sensitive Wash","Dec2004",1427
"1602","United Kingdom","DentalDefense Toothpaste","Dec2004",739
"1603","United Kingdom","EasyWash Laundry Detergent","Dec2004",1030
"1604","United Kingdom","EasyWash Laundry Detergent for Babies","Dec2004",807
"1605","United Kingdom","EasyWash Laundry Detergent for Delicates","Dec2004",1550
"1606","United Kingdom","EasyWash Pet Laundry Detergent","Dec2004",1094
"1607","United Kingdom","Exfoliating Essentials Scrub","Dec2004",681
"1608","United Kingdom","FreshFix Mouthwash","Dec2004",755
"1609","United Kingdom","FreshFold Fabric Refresher","Dec2004",810
"1610","United Kingdom","FreshFusion All-Purpose Cleaner","Dec2004",1216
"1611","United Kingdom","FreshFusion Baby Wipes","Dec2004",929
"1612","United Kingdom","FreshFusion Detergent","Dec2004",1573
"1613","United Kingdom","FreshFusion Diaper Rash Remedy","Dec2004",1891
"1614","United Kingdom","FreshFusion Flea and Tick Spray","Dec2004",596
"1615","United Kingdom","FreshFusion Mouth Rinse","Dec2004",937
"1616","United Kingdom","FreshStart Toothpaste","Dec2004",811
"1617","United Kingdom","GentleGlow Baby Face Wash","Dec2004",785
"1618","United Kingdom","GentleGlow Baby Sunscreen","Dec2004",645
"1619","United Kingdom","GentleGlow Dish Soap","Dec2004",1434
"1620","United Kingdom","GentleGlow Face Cleanser","Dec2004",1884
"1621","United Kingdom","GentleGlow Face Lotion","Dec2004",635
"1622","United Kingdom","GentleGlow Pet Grooming Kit","Dec2004",512
"1623","United Kingdom","HydraHydrate Hand Cream","Dec2004",735
"1624","United Kingdom","Hydrating Honey Body Lotion","Dec2004",1782
"1625","United Kingdom","HydratingHoney Pet Wipes","Dec2004",1215
"1626","United Kingdom","LittleLullaby Diaper Cream","Dec2004",386
"1627","United Kingdom","LittleLullaby Diaper Liners","Dec2004",692
"1628","United Kingdom","LuminousLip Care","Dec2004",2134
"1629","United Kingdom","LuminousLocks Shampoo","Dec2004",1864
"1630","United Kingdom","MorningBreeze Gum Care","Dec2004",669
"1631","United Kingdom","MorningMint","Dec2004",312
"1632","South Africa","FreshFusion All-Purpose Cleaner","Dec2004",346
"1633","South Africa","FreshFusion Detergent","Dec2004",585
"1634","South Africa","FreshFusion Diaper Rash Remedy","Dec2004",511
"1635","South Africa","FreshFusion Hair Mask","Dec2004",1775
"1636","South Africa","FreshFusion Mouth Rinse","Dec2004",722
"1637","South Africa","FreshStart Toothpaste","Dec2004",918
"1638","South Africa","GentleGlow Baby Face Wash","Dec2004",1727
"1639","South Africa","GentleGlow Dish Soap","Dec2004",519
"1640","South Africa","GentleGlow Face Cleanser","Dec2004",708
"1641","South Africa","GentleGlow Face Lotion","Dec2004",1414
"1642","South Africa","GentleGlow Pet Grooming Kit","Dec2004",2016
"1643","South Africa","HydraHydrate Hand Cream","Dec2004",745
"1644","South Africa","Hydrating Honey Body Lotion","Dec2004",1940
"1645","South Africa","LittleLullaby Diaper Cream","Dec2004",1203
"1646","South Africa","LittleLullaby Diaper Liners","Dec2004",1866
"1647","South Africa","LuminousLip Care","Dec2004",221
"1648","South Africa","LuminousLocks Shampoo","Dec2004",556
"1649","South Africa","MorningBreeze Gum Care","Dec2004",1192
"1650","South Africa","MorningMist Deodorant","Dec2004",384
"1651","South Africa","OralEase Gel","Dec2004",982
"1652","South Africa","OralEase Plus Toothbrush","Dec2004",1291
"1653","South Africa","PurePaw Dog Shampoo","Dec2004",666
"1654","South Africa","PurePore Baby Lotion","Dec2004",1080
"1655","South Africa","PurePore Baby Skincare Set","Dec2004",505
"1656","South Africa","PurePore Insect Repellent Spray","Dec2004",689
"1657","South Africa","PurePore Sanitary Belt","Dec2004",1418
"1658","South Africa","PurePore Toner","Dec2004",1569
"1659","South Africa","Purezza Body Wash","Dec2004",786
"1660","South Africa","RadiantRinse Color Protector","Dec2004",1428
"1661","South Africa","RadiantRose Baby Massage Oil","Dec2004",1516
"1662","South Africa","RadiantRose Face Mask","Dec2004",992
"1663","South Africa","RadiantRose Glass Cleaner","Dec2004",1728
"1664","South Africa","RadiantRover Pet Conditioner","Dec2004",1809
"1665","South Africa","Refreshing Rose Body Oil","Dec2004",674
"1666","South Africa","SilkySkin Baby Cream","Dec2004",1521
"1667","South Africa","SilkySkin Baby Moisturizer","Dec2004",487
"1668","South Africa","SilkySkin Moisturizing Cream","Dec2004",647
"1669","South Africa","SkinSational Moisturizer","Dec2004",1611
"1670","South Africa","SmellSational Baby Room Spray","Dec2004",1693
"1671","South Africa","SmellSational Intimate Spray","Dec2004",1343
"1672","South Africa","SmellSational Odor Eliminator","Dec2004",185
"1673","South Africa","SmellSational Pet Deodorizer","Dec2004",1156
"1674","South Africa","SmileSavvy Tooth Whitening Kit","Dec2004",1136
"1675","South Africa","SmileShield Whitening Strips","Dec2004",679
"1676","South Africa","SmilesSoPure Waterpik","Dec2004",185
"1677","South Africa","SoftStep Baby Shampoo","Dec2004",2152
"1678","South Africa","SoftStep Shaving Cream","Dec2004",595
"1679","South Africa","SoftStep Shaving Cream for Women","Dec2004",501
"1680","South Africa","SoothingPaws Cat Lotion","Dec2004",670
"1681","South Africa","SoothingSerenity Air Freshener","Dec2004",1580
"1682","South Africa","SoothingSerenity Baby Oil","Dec2004",1875
"1683","South Africa","SoothingSerenity Baby Rub","Dec2004",1323
"1684","South Africa","SoothingSerenity Hand Sanitizer","Dec2004",1604
"1685","South Africa","SoothingSerenity Scalp Treatment","Dec2004",1053
"1686","South Africa","SoothingSoft Fabric Softener","Dec2004",765
"1687","South Africa","SparklingClean All-Purpose Cleaner","Dec2004",306
"1688","South Africa","SparklingSmile Water Flosser","Dec2004",415
"1689","South Africa","SunShield SPF 50 Lotion","Dec2004",147
"1690","Australia","OralEase Gel","Dec2004",1853
"1691","Australia","PurePaw Dog Shampoo","Dec2004",1669
"1692","Australia","PurePore Insect Repellent Spray","Dec2004",1090
"1693","Australia","RadiantRinse Color Protector","Dec2004",1132
"1694","Australia","RadiantRose Hair Serum","Dec2004",1639
"1695","Australia","SkinSational Moisturizer","Dec2004",515
"1696","Australia","SmellSational Intimate Spray","Dec2004",2043
"1697","Australia","SmellSational Pet Deodorizer","Dec2004",1154
"1698","Australia","SmileSavvy Tooth Whitening Kit","Dec2004",517
"1699","Australia","SmilesSoPure Waterpik","Dec2004",631
"1700","Australia","SmoothOperator Shaving Gel","Dec2004",635
"1701","Australia","SoftStep Shaving Cream","Dec2004",1668
"1702","Australia","SoftStep Shaving Cream for Women","Dec2004",1884
"1703","Australia","SoothingPaws Cat Lotion","Dec2004",619
"1704","Australia","SoothingSerenity Baby Oil","Dec2004",229
"1705","Australia","SoothingSerenity Hand Sanitizer","Dec2004",564
"1706","Australia","SoothingSerenity Humidifier","Dec2004",672
"1707","Australia","SoothingSerenity Scalp Treatment","Dec2004",1543
"1708","Australia","SparklingSmile Water Flosser","Dec2004",1201
"1709","Australia","SunShield SPF 50 Lotion","Dec2004",602
"1710","Egypt","LuminousLip Care","Dec2004",690
"1711","Egypt","LuminousLocks Shampoo","Dec2004",1586
"1712","Egypt","MorningMist Deodorant","Dec2004",1331
"1713","Egypt","OralEase Gel","Dec2004",1656
"1714","Egypt","PurePore Sanitary Belt","Dec2004",959
"1715","Egypt","RadiantRinse Color Protector","Dec2004",1103
"1716","Egypt","RadiantRose Baby Massage Oil","Dec2004",1090
"1717","Egypt","RadiantRose Face Mask","Dec2004",568
"1718","Egypt","SilkSmooth Exfoliating Scrub","Dec2004",1726
"1719","Egypt","SilkySkin Moisturizing Cream","Dec2004",567
"1720","Egypt","SkinSational Moisturizer","Dec2004",1124
"1721","Egypt","SmellSational Odor Eliminator","Dec2004",1351
"1722","Egypt","SmellSational Pet Deodorizer","Dec2004",548
"1723","Egypt","SmileShield Whitening Strips","Dec2004",612
"1724","Egypt","SmilesSoPure Waterpik","Dec2004",654
"1725","Egypt","SmoothOperator Shaving Gel","Dec2004",1265
"1726","Egypt","SoftStep Baby Shampoo","Dec2004",812
"1727","Egypt","SoftStep Shaving Cream for Women","Dec2004",1388
"1728","Egypt","SoothingPaws Cat Lotion","Dec2004",1278
"1729","Egypt","SoothingSerenity Baby Oil","Dec2004",1177
"1730","Egypt","SoothingSoft Fabric Softener","Dec2004",764
"1731","Egypt","SparklingGlow Toothpaste","Dec2004",1925
"1732","Egypt","SunShield SPF 50 Lotion","Dec2004",1857
"1733","Australia","BreatheEasy Inhalant","Feb2004",1675
"1734","Australia","BriteBite Toothbrush","Feb2004",1131
"1735","Australia","CalmingClean Bath Time Wash","Feb2004",968
"1736","Australia","CalmingClean Diaper Rash Cream","Feb2004",585
"1737","Australia","CalmingClean Trash Bags","Feb2004",1679
"1738","Australia","CleanSlate Mouthwash","Feb2004",1756
"1739","Australia","CleanSlate Stain Remover","Feb2004",904
"1740","Australia","DailyDazzle Toothpaste","Feb2004",700
"1741","Australia","EasyWash Laundry Detergent for Babies","Feb2004",1655
"1742","Australia","FreshFix Mouthwash","Feb2004",675
"1743","Australia","FreshFusion Baby Wipes","Feb2004",586
"1744","Australia","FreshFusion Diaper Rash Remedy","Feb2004",569
"1745","Australia","FreshFusion Flea and Tick Spray","Feb2004",597
"1746","Australia","FreshFusion Hair Mask","Feb2004",1565
"1747","Australia","GentleGlow Baby Face Wash","Feb2004",1383
"1748","Australia","GentleGlow Face Cleanser","Feb2004",1092
"1749","Australia","GentleGlow Face Lotion","Feb2004",1773
"1750","Australia","GentleGlow Pet Grooming Kit","Feb2004",547
"1751","Australia","HydraHydrate Hand Cream","Feb2004",1868
"1752","Australia","HydratingHoney Pet Wipes","Feb2004",852
"1753","Australia","LittleLullaby Diaper Cream","Feb2004",1441
"1754","Australia","LittleLullaby Diaper Liners","Feb2004",585
"1755","Australia","MorningMint","Feb2004",1016
"1756","Australia","MorningMist Deodorant","Feb2004",2625
"1757","Australia","PurePore Baby Skincare Set","Feb2004",2314
"1758","Australia","PurePore Sanitary Belt","Feb2004",1183
"1759","Australia","PurePore Toner","Feb2004",2233
"1760","Australia","Purezza Body Wash","Feb2004",1907
"1761","Australia","RadiantRose Baby Massage Oil","Feb2004",2975
"1762","Australia","RadiantRose Face Mask","Feb2004",2333
"1763","Australia","RadiantRose Glass Cleaner","Feb2004",783
"1764","Australia","RadiantRover Pet Conditioner","Feb2004",3279
"1765","Australia","Refreshing Rose Body Oil","Feb2004",2485
"1766","Australia","SilkSmooth Conditioner","Feb2004",1589
"1767","Australia","SilkSmooth Exfoliating Scrub","Feb2004",1390
"1768","Australia","SilkySkin Baby Cream","Feb2004",2783
"1769","Australia","SilkySkin Baby Moisturizer","Feb2004",2257
"1770","Australia","SmellSational Baby Room Spray","Feb2004",2766
"1771","Australia","SmellSational Odor Eliminator","Feb2004",1511
"1772","Australia","SmileShield Whitening Strips","Feb2004",3129
"1773","Australia","SoftStep Baby Shampoo","Feb2004",2043
"1774","Australia","SoothingSerenity Air Freshener","Feb2004",2759
"1775","Australia","SoothingSerenity Baby Rub","Feb2004",2311
"1776","Australia","SoothingSoft Fabric Softener","Feb2004",2949
"1777","Australia","SparklingGlow Toothpaste","Feb2004",3170
"1778","Brazil","BreathBliss Mints","Feb2004",1235
"1779","Brazil","BreatheEasy Inhalant","Feb2004",757
"1780","Brazil","BrightBreeze Baby Sunscreen Stick","Feb2004",1353
"1781","Brazil","BrightBreeze Insect Repellent","Feb2004",1367
"1782","Brazil","BrightBreeze Period Pain Relief","Feb2004",669
"1783","Brazil","BrightBreeze Whitening Booster","Feb2004",928
"1784","Brazil","BrightBreeze Window Cleaner","Feb2004",1909
"1785","Brazil","Brightening Body Wash","Feb2004",1692
"1786","Brazil","BriteBite Toothbrush","Feb2004",667
"1787","Brazil","Calming Creme Relaxant Bath","Feb2004",899
"1788","Brazil","CalmingClean Bath Time Wash","Feb2004",971
"1789","Brazil","CalmingClean Diaper Rash Cream","Feb2004",1858
"1790","Brazil","CalmingClean Dog Brush","Feb2004",1416
"1791","Brazil","CalmingClean Trash Bags","Feb2004",999
"1792","Brazil","CleanSlate Disinfectant Spray","Feb2004",1934
"1793","Brazil","CleanSlate Feminine Deodorant","Feb2004",1236
"1794","Brazil","CleanSlate Mouthwash","Feb2004",1054
"1795","Brazil","DailyDazzle Toothpaste","Feb2004",1825
"1796","Brazil","DentalDefense Toothpaste","Feb2004",631
"1797","Brazil","EasyWash Laundry Detergent","Feb2004",1096
"1798","Brazil","EasyWash Laundry Detergent for Delicates","Feb2004",1274
"1799","Brazil","EasyWash Pet Laundry Detergent","Feb2004",708
"1800","Brazil","FreshFold Fabric Refresher","Feb2004",626
"1801","Brazil","FreshFusion Detergent","Feb2004",1355
"1802","Brazil","FreshFusion Diaper Rash Remedy","Feb2004",588
"1803","Brazil","FreshFusion Flea and Tick Spray","Feb2004",1548
"1804","Brazil","FreshFusion Hair Mask","Feb2004",1155
"1805","Brazil","FreshFusion Mouth Rinse","Feb2004",937
"1806","Brazil","FreshStart Toothpaste","Feb2004",1784
"1807","Brazil","GentleGlow Baby Face Wash","Feb2004",1015
"1808","Brazil","GentleGlow Dish Soap","Feb2004",1530
"1809","Brazil","GentleGlow Face Cleanser","Feb2004",1116
"1810","Brazil","GentleGlow Face Lotion","Feb2004",803
"1811","Brazil","GentleGlow Pet Grooming Kit","Feb2004",706
"1812","Brazil","Hydrating Honey Body Lotion","Feb2004",1042
"1813","Brazil","LittleLullaby Diaper Cream","Feb2004",943
"1814","Brazil","LittleLullaby Diaper Liners","Feb2004",1790
"1815","Brazil","MorningBreeze Gum Care","Feb2004",1316
"1816","Brazil","MorningMint","Feb2004",959
"1817","Brazil","MorningMist Deodorant","Feb2004",1407
"1818","Brazil","OralEase Plus Toothbrush","Feb2004",1280
"1819","Brazil","PurePaw Dog Shampoo","Feb2004",1653
"1820","Brazil","PurePore Baby Lotion","Feb2004",801
"1821","Brazil","PurePore Baby Skincare Set","Feb2004",423
"1822","Brazil","PurePore Insect Repellent Spray","Feb2004",1812
"1823","Brazil","PurePore Sanitary Belt","Feb2004",1658
"1824","Brazil","PurePore Toner","Feb2004",778
"1825","Brazil","Purezza Body Wash","Feb2004",1260
"1826","Brazil","RadiantRinse Color Protector","Feb2004",833
"1827","Brazil","RadiantRose Face Mask","Feb2004",1046
"1828","Brazil","RadiantRose Glass Cleaner","Feb2004",932
"1829","Brazil","RadiantRose Hair Serum","Feb2004",1324
"1830","Brazil","RadiantRover Pet Conditioner","Feb2004",851
"1831","Brazil","SilkSmooth Exfoliating Scrub","Feb2004",1533
"1832","Brazil","SilkySkin Baby Moisturizer","Feb2004",1187
"1833","Brazil","SmellSational Baby Room Spray","Feb2004",951
"1834","Brazil","SmellSational Intimate Spray","Feb2004",1766
"1835","Brazil","SmileSavvy Tooth Whitening Kit","Feb2004",1407
"1836","Brazil","SmilesSoPure Waterpik","Feb2004",1919
"1837","Brazil","SmoothOperator Shaving Gel","Feb2004",487
"1838","Brazil","SoftStep Baby Shampoo","Feb2004",1284
"1839","Brazil","SoftStep Shaving Cream","Feb2004",1377
"1840","Brazil","SoothingPaws Cat Lotion","Feb2004",977
"1841","Brazil","SoothingSerenity Air Freshener","Feb2004",1742
"1842","Brazil","SoothingSerenity Humidifier","Feb2004",1509
"1843","Brazil","SoothingSoft Fabric Softener","Feb2004",1887
"1844","Brazil","SparklingClean All-Purpose Cleaner","Feb2004",590
"1845","Brazil","SparklingGlow Toothpaste","Feb2004",1501
"1846","Brazil","SparklingSmile Water Flosser","Feb2004",1614
"1847","Brazil","SunShield SPF 50 Lotion","Feb2004",1407
"1848","Egypt","BreatheEasy Inhalant","Feb2004",1899
"1849","Egypt","BrightBreeze Insect Repellent","Feb2004",975
"1850","Egypt","BrightBreeze Period Pain Relief","Feb2004",1622
"1851","Egypt","BrightBreeze Pet Odor Eliminator","Feb2004",480
"1852","Egypt","CalmingClean Bath Time Wash","Feb2004",615
"1853","Egypt","CalmingClean Dog Brush","Feb2004",1807
"1854","Egypt","CleanSlate Stain Remover","Feb2004",1117
"1855","Egypt","DentalDefense Toothpaste","Feb2004",770
"1856","Egypt","EasyWash Laundry Detergent for Babies","Feb2004",1627
"1857","Egypt","EasyWash Laundry Detergent for Delicates","Feb2004",803
"1858","Egypt","Exfoliating Essentials Scrub","Feb2004",1349
"1859","Egypt","FreshFusion All-Purpose Cleaner","Feb2004",297
"1860","Egypt","FreshFusion Detergent","Feb2004",1296
"1861","Egypt","FreshFusion Diaper Rash Remedy","Feb2004",1856
"1862","Egypt","FreshStart Toothpaste","Feb2004",1161
"1863","Egypt","GentleGlow Face Lotion","Feb2004",881
"1864","Egypt","HydraHydrate Hand Cream","Feb2004",800
"1865","Egypt","Hydrating Honey Body Lotion","Feb2004",806
"1866","Egypt","LittleLullaby Diaper Liners","Feb2004",772
"1867","Egypt","MorningBreeze Gum Care","Feb2004",1212
"1868","Egypt","OralEase Plus Toothbrush","Feb2004",1350
"1869","Egypt","PurePore Insect Repellent Spray","Feb2004",2443
"1870","Egypt","PurePore Toner","Feb2004",2783
"1871","Egypt","Purezza Body Wash","Feb2004",1800
"1872","Egypt","RadiantRose Glass Cleaner","Feb2004",1788
"1873","Egypt","Refreshing Rose Body Oil","Feb2004",2355
"1874","Egypt","SilkSmooth Conditioner","Feb2004",1753
"1875","Egypt","SoftStep Shaving Cream","Feb2004",2536
"1876","Egypt","SoothingSerenity Air Freshener","Feb2004",2697
"1877","Egypt","SoothingSerenity Baby Rub","Feb2004",2233
"1878","Egypt","SoothingSerenity Hand Sanitizer","Feb2004",3307
"1879","Egypt","SoothingSerenity Humidifier","Feb2004",509
"1880","France","BreathBliss Mints","Feb2004",1484
"1881","France","BrightBreeze Baby Sunscreen Stick","Feb2004",1418
"1882","France","BrightBreeze Insect Repellent","Feb2004",918
"1883","France","BrightBreeze Period Pain Relief","Feb2004",1665
"1884","France","BrightBreeze Pet Odor Eliminator","Feb2004",368
"1885","France","BrightBreeze Whitening Booster","Feb2004",553
"1886","France","BrightBreeze Window Cleaner","Feb2004",563
"1887","France","BriteBite Toothbrush","Feb2004",1478
"1888","France","Calming Creme Relaxant Bath","Feb2004",830
"1889","France","CalmingClean Bath Time Wash","Feb2004",509
